id,client_id,product_id,order_date,status,total_amount,shipping_cost,payment_method
30674,5199,32,2021-11-04T02:19:27.664Z,cancelled,752.48,0,paypal
30675,1394,269,2024-05-31T08:32:38.551Z,delivered,145.98,0,credit_card
30676,7459,940,2022-11-11T00:46:13.037Z,delivered,181.34,0,credit_card
30677,9783,726,2023-09-08T12:06:45.362Z,returned,228.26,0,credit_card
30678,2834,838,2024-09-15T13:17:24.374Z,shipped,478.37,0,credit_card
30679,969,833,2024-05-04T20:59:06.697Z,delivered,507.4,0,credit_card
30680,4339,367,2024-04-09T06:25:46.982Z,delivered,2164.95,0,apple_pay
30681,7233,653,2024-10-10T21:16:37.270Z,delivered,484.5,0,apple_pay
30682,8615,382,2024-10-03T02:35:52.727Z,delivered,2504.06,0,paypal
30683,7940,118,2024-09-24T22:02:28.313Z,shipped,2167.24,0,credit_card
30684,9212,568,2024-03-06T07:51:53.873Z,shipped,110.11,0,paypal
30685,2974,865,2022-08-05T14:26:04.150Z,returned,1532.01,0,credit_card
30686,5373,628,2023-03-30T09:31:40.807Z,delivered,920.25,0,credit_card
30687,2987,744,2022-11-28T11:43:15.457Z,delivered,242.44,0,paypal
30688,2024,902,2023-10-15T06:29:15.914Z,delivered,596.63,0,google_pay
30689,8226,888,2024-01-22T23:48:36.796Z,delivered,1400.37,0,credit_card
30690,5315,205,2024-04-28T06:42:34.334Z,delivered,934.54,0,credit_card
30691,553,107,2023-01-30T00:43:26.391Z,delivered,2882.77,0,credit_card
30692,7381,319,2023-12-16T12:36:58.406Z,returned,252.92,0,paypal
30693,8676,648,2024-11-27T07:18:01.953Z,processing,541.07,0,paypal
30694,2927,385,2022-01-23T03:30:49.540Z,shipped,2935.7,0,paypal
30695,9502,281,2023-09-21T23:52:40.317Z,cancelled,97.04,0,google_pay
30696,7159,910,2024-04-08T07:15:13.200Z,delivered,660.63,0,paypal
30697,2533,959,2024-09-29T08:03:33.113Z,delivered,233.55,0,debit_card
30698,6018,924,2024-10-18T12:42:40.140Z,shipped,63.48,0,paypal
30699,372,793,2022-08-29T20:07:45.391Z,delivered,377.54,0,credit_card
30700,7560,283,2022-11-15T08:05:55.894Z,delivered,317.33,0,debit_card
30701,3082,535,2024-12-11T11:05:11.104Z,delivered,635,0,google_pay
30702,5933,233,2024-10-23T03:22:20.330Z,delivered,372.34,0,credit_card
30703,4224,437,2023-06-16T00:03:48.154Z,processing,337.29,0,paypal
30704,71,115,2024-08-12T00:26:39.279Z,returned,1215.9,0,debit_card
30705,4002,196,2024-11-03T01:50:21.766Z,delivered,849.22,0,credit_card
30706,3013,841,2024-12-12T14:54:44.121Z,shipped,892.92,0,paypal
30707,2286,365,2024-03-01T11:55:38.053Z,shipped,2435.89,0,credit_card
30708,8361,334,2024-01-16T18:16:18.367Z,processing,2923.07,0,paypal
30709,765,161,2024-01-23T08:52:03.291Z,shipped,1566.05,0,apple_pay
30710,8198,1000,2024-03-10T14:57:55.701Z,delivered,143.58,0,paypal
30711,9185,209,2024-06-23T20:33:10.546Z,shipped,1051.41,0,paypal
30712,9714,197,2023-10-17T09:04:22.695Z,delivered,321.77,0,credit_card
30713,4826,459,2023-04-10T09:03:44.736Z,delivered,322.15,0,credit_card
30714,6003,343,2024-12-19T21:35:14.845Z,returned,2930.31,0,credit_card
30715,1011,98,2022-09-12T19:32:30.538Z,delivered,2800.35,0,credit_card
30716,4084,176,2024-10-17T17:15:50.100Z,delivered,1181.23,0,credit_card
30717,6882,760,2021-10-23T21:01:01.745Z,delivered,150.68,0,apple_pay
30718,9853,942,2024-01-05T21:08:29.247Z,delivered,82.91,0,credit_card
30719,8743,26,2024-05-12T16:08:31.924Z,delivered,1203.75,0,debit_card
30720,3149,964,2024-05-23T11:11:03.969Z,delivered,279.42,0,apple_pay
30721,348,167,2024-07-06T20:59:16.357Z,processing,1769.37,0,google_pay
30722,83,732,2024-01-11T06:42:27.340Z,returned,150.06,0,debit_card
30723,2735,227,2022-09-09T01:20:44.798Z,delivered,661.85,0,debit_card
30724,6079,99,2023-11-25T11:56:18.447Z,processing,2142.87,0,credit_card
30725,6901,798,2024-12-30T17:34:21.693Z,delivered,495.19,0,debit_card
30726,7412,285,2024-12-06T17:58:46.000Z,returned,522.28,0,credit_card
30727,2713,821,2024-07-19T08:18:29.344Z,cancelled,585.88,0,paypal
30728,9003,684,2023-05-09T22:10:28.543Z,shipped,550.22,0,credit_card
30729,6316,318,2024-07-23T09:04:43.960Z,cancelled,237.82,0,google_pay
30730,4023,98,2024-01-25T15:34:31.060Z,shipped,2800.35,0,paypal
30731,5168,280,2023-06-01T21:08:38.548Z,cancelled,454.11,0,apple_pay
30732,4562,415,2024-05-24T21:36:15.410Z,delivered,379.71,0,credit_card
30733,6679,938,2021-12-26T06:34:22.761Z,returned,356.97,0,google_pay
30734,2229,102,2024-02-28T22:33:10.144Z,delivered,409.35,0,debit_card
30735,3295,957,2024-05-09T17:57:51.004Z,shipped,337.65,0,paypal
30736,2772,683,2024-03-11T20:30:18.652Z,shipped,515.87,0,google_pay
30737,3399,750,2024-07-29T13:37:34.463Z,delivered,401.14,0,credit_card
30738,7922,900,2024-07-16T22:58:05.028Z,delivered,798.33,0,paypal
30739,5437,203,2024-11-01T20:41:55.136Z,delivered,676.92,0,credit_card
30740,7483,806,2024-04-04T10:21:40.411Z,delivered,365.01,0,debit_card
30741,6502,733,2023-08-24T12:37:10.192Z,shipped,607.45,0,paypal
30742,1080,309,2023-11-30T23:15:19.545Z,cancelled,451.48,0,google_pay
30743,6448,439,2023-09-14T16:16:24.593Z,delivered,401.16,0,apple_pay
30744,3377,558,2024-12-19T22:18:03.724Z,shipped,416.11,0,paypal
30745,2629,159,2024-08-25T21:49:08.823Z,processing,2468.93,0,debit_card
30746,7964,144,2024-10-27T15:15:15.567Z,delivered,515.12,0,credit_card
30747,5947,827,2024-02-12T00:28:27.375Z,delivered,578.99,0,credit_card
30748,1280,42,2023-03-14T02:19:37.181Z,shipped,411.82,0,paypal
30749,3275,651,2023-09-26T18:29:19.736Z,delivered,193.5,0,debit_card
30750,8284,832,2024-01-21T07:49:33.783Z,shipped,477.65,0,credit_card
30751,12,104,2024-11-04T15:10:24.254Z,delivered,1229.13,0,paypal
30752,9577,586,2023-01-19T07:31:59.232Z,delivered,295.13,0,credit_card
30753,4139,615,2023-09-24T23:20:54.016Z,cancelled,1122.74,0,debit_card
30754,6549,350,2024-10-20T19:09:45.107Z,cancelled,3036.1,0,apple_pay
30755,4478,517,2024-11-27T12:43:21.280Z,shipped,3435.41,0,google_pay
30756,5118,808,2024-09-10T13:15:37.089Z,cancelled,167.62,0,credit_card
30757,9903,335,2024-09-26T20:04:50.640Z,shipped,3231.98,0,credit_card
30758,7800,213,2022-11-27T09:16:17.028Z,delivered,563.24,0,credit_card
30759,3476,731,2024-10-18T14:24:53.920Z,cancelled,1142.46,0,apple_pay
30760,2599,201,2024-08-06T05:33:19.589Z,delivered,786.34,0,credit_card
30761,6132,587,2024-01-02T15:56:54.771Z,delivered,572.03,0,apple_pay
30762,3800,685,2024-08-28T20:39:14.654Z,returned,374.04,0,paypal
30763,6764,47,2022-09-03T11:25:37.513Z,delivered,1316.6,0,credit_card
30764,630,595,2024-05-10T03:47:39.460Z,shipped,445.1,0,google_pay
30765,6766,207,2023-11-10T00:56:59.424Z,delivered,1081.99,0,paypal
30766,3250,196,2023-08-30T00:47:02.860Z,returned,849.22,0,paypal
30767,9848,264,2023-10-21T10:39:34.318Z,delivered,421.21,0,credit_card
30768,6521,621,2023-11-04T15:33:46.048Z,delivered,410.24,0,apple_pay
30769,9552,730,2024-12-16T01:47:54.528Z,shipped,1175.6,0,paypal
30770,5669,949,2024-07-06T10:17:00.604Z,delivered,157.7,0,debit_card
30771,3029,27,2022-08-22T08:23:16.385Z,processing,529.54,0,credit_card
30772,6593,897,2024-10-30T05:55:30.107Z,shipped,91.65,0,apple_pay
30773,330,813,2023-07-25T22:13:16.452Z,shipped,267.25,0,debit_card
30774,5086,83,2024-07-23T16:56:09.086Z,shipped,1364.64,0,credit_card
30775,3499,588,2024-11-20T20:33:48.310Z,delivered,174.01,0,debit_card
30776,7437,967,2024-07-29T15:21:22.164Z,processing,67.04,0,paypal
30777,2749,937,2022-05-16T10:36:20.988Z,delivered,353.73,0,credit_card
30778,9024,308,2023-04-20T19:22:42.628Z,processing,412.86,0,paypal
30779,4995,453,2022-07-23T07:00:18.380Z,delivered,530.84,0,credit_card
30780,5877,167,2024-12-29T11:26:10.835Z,shipped,1769.37,0,paypal
30781,3170,521,2024-05-06T11:08:45.995Z,delivered,174.36,0,apple_pay
30782,1771,885,2024-11-06T11:23:26.870Z,shipped,201.49,0,paypal
30783,8797,552,2023-06-28T17:26:24.116Z,delivered,233.99,0,paypal
30784,8667,498,2024-12-10T01:40:45.215Z,shipped,2919.33,0,credit_card
30785,6539,411,2024-04-15T13:36:48.069Z,processing,675.72,0,apple_pay
30786,7521,937,2024-06-17T21:04:12.366Z,processing,353.73,0,paypal
30787,127,182,2024-11-06T07:50:59.847Z,delivered,547.59,0,paypal
30788,1109,272,2024-08-17T01:30:00.268Z,shipped,58.06,0,apple_pay
30789,7374,463,2024-07-28T20:57:30.812Z,shipped,2960.29,0,paypal
30790,4525,566,2022-04-02T03:51:40.129Z,delivered,220.85,0,debit_card
30791,5608,171,2024-04-05T15:19:14.827Z,processing,1827.83,0,credit_card
30792,7075,772,2023-06-23T01:13:40.121Z,delivered,424.41,0,credit_card
30793,2545,755,2024-11-23T17:01:46.310Z,processing,300.53,0,paypal
30794,3372,992,2024-05-14T18:03:53.049Z,shipped,77.21,0,credit_card
30795,1320,418,2024-08-14T08:11:24.255Z,delivered,184.28,0,credit_card
30796,1515,405,2023-12-15T03:26:03.247Z,shipped,349.71,0,credit_card
30797,4272,846,2023-04-03T14:12:39.726Z,delivered,781.96,0,credit_card
30798,5306,902,2024-11-15T04:32:55.152Z,delivered,596.63,0,credit_card
30799,5610,215,2024-11-12T17:08:59.848Z,delivered,294.89,0,debit_card
30800,5609,871,2024-09-20T16:53:22.354Z,delivered,842.46,0,debit_card
30801,129,347,2024-11-06T08:36:33.999Z,delivered,2981.19,0,paypal
30802,1253,561,2022-06-13T01:33:44.310Z,delivered,409.37,0,credit_card
30803,2443,509,2024-10-09T15:45:10.358Z,cancelled,687.78,0,google_pay
30804,6930,692,2022-05-07T06:13:06.876Z,cancelled,1431.11,0,paypal
30805,9797,10,2022-02-12T04:55:20.269Z,delivered,1195.91,0,google_pay
30806,442,748,2024-01-18T18:27:04.725Z,delivered,404.82,0,debit_card
30807,7015,610,2024-12-29T19:10:52.532Z,delivered,772.22,0,apple_pay
30808,5390,4,2024-08-13T11:01:56.385Z,delivered,1248.18,0,credit_card
30809,9549,487,2024-09-28T07:53:58.628Z,cancelled,879.15,0,credit_card
30810,6752,503,2024-12-27T23:50:17.751Z,delivered,2368.76,0,credit_card
30811,3930,627,2022-01-09T09:25:53.587Z,processing,208.26,0,credit_card
30812,4920,950,2024-11-30T03:42:58.105Z,delivered,148.53,0,debit_card
30813,6964,859,2023-01-21T17:45:06.139Z,delivered,347.67,0,credit_card
30814,2710,749,2023-03-27T17:58:46.185Z,returned,25.72,0,paypal
30815,8386,352,2024-07-30T03:44:37.069Z,shipped,3298.16,0,paypal
30816,4706,101,2024-11-21T08:05:12.512Z,returned,462.12,0,apple_pay
30817,5666,88,2023-07-23T23:29:43.398Z,delivered,429.76,0,credit_card
30818,1076,348,2024-06-01T21:26:15.448Z,delivered,1093.35,0,paypal
30819,4228,148,2024-05-05T01:35:43.756Z,shipped,728.86,0,credit_card
30820,1391,332,2023-11-10T13:23:01.904Z,delivered,1065.74,0,credit_card
30821,1219,552,2024-12-15T05:34:45.817Z,delivered,233.99,0,google_pay
30822,6576,776,2024-12-25T15:20:57.039Z,delivered,457.93,0,credit_card
30823,6862,872,2021-07-30T03:07:54.890Z,delivered,858.82,0,paypal
30824,7505,251,2024-04-06T21:47:05.790Z,processing,155.96,0,google_pay
30825,1251,898,2024-07-15T08:16:50.609Z,delivered,753.62,0,credit_card
30826,2914,657,2024-11-05T11:13:17.626Z,delivered,1052.75,0,credit_card
30827,6884,803,2024-07-18T20:57:43.469Z,shipped,82.65,0,debit_card
30828,9996,823,2024-03-24T12:54:19.176Z,shipped,371.17,0,paypal
30829,8494,578,2024-10-14T03:39:01.525Z,returned,507.81,0,paypal
30830,1209,621,2024-01-24T14:50:37.816Z,delivered,410.24,0,debit_card
30831,1727,45,2024-01-26T13:17:14.078Z,delivered,1258.19,0,paypal
30832,5868,69,2023-01-04T10:52:38.252Z,delivered,1393.49,0,credit_card
30833,6458,519,2023-01-09T09:52:43.379Z,delivered,290.14,0,paypal
30834,3332,501,2023-07-24T10:15:21.965Z,processing,1631.72,0,credit_card
30835,7555,905,2023-01-23T23:04:17.355Z,delivered,398.58,0,paypal
30836,9546,820,2024-11-08T02:31:11.158Z,returned,199.44,0,credit_card
30837,1134,594,2024-09-03T02:17:58.915Z,shipped,1141.48,0,paypal
30838,1526,744,2024-12-22T09:28:59.759Z,delivered,242.44,0,google_pay
30839,8388,282,2023-03-11T16:49:22.274Z,cancelled,513.98,0,apple_pay
30840,1610,343,2023-11-15T07:30:06.277Z,delivered,2930.31,0,credit_card
30841,9735,718,2023-05-23T04:32:18.958Z,delivered,665.8,0,google_pay
30842,1349,976,2022-10-01T04:48:52.921Z,delivered,49.36,0,paypal
30843,7293,227,2024-06-02T07:00:34.684Z,shipped,661.85,0,paypal
30844,749,250,2024-12-25T20:19:30.090Z,delivered,522,0,credit_card
30845,5859,648,2024-11-29T21:57:36.721Z,processing,541.07,0,paypal
30846,2994,98,2023-08-30T02:23:52.018Z,delivered,2800.35,0,credit_card
30847,4093,400,2024-02-01T16:46:43.914Z,delivered,2845.29,0,credit_card
30848,3499,569,2024-08-18T07:05:03.650Z,delivered,560.3,0,credit_card
30849,7391,796,2024-09-14T03:39:14.429Z,delivered,526.47,0,apple_pay
30850,2438,918,2024-12-21T13:29:08.731Z,processing,604.35,0,credit_card
30851,9853,352,2024-11-20T06:31:50.093Z,cancelled,3298.16,0,google_pay
30852,8778,974,2021-05-16T08:40:07.893Z,delivered,242.77,0,credit_card
30853,667,689,2024-07-23T12:21:56.404Z,delivered,217.04,0,paypal
30854,7092,325,2023-08-09T21:32:02.875Z,delivered,365.28,0,paypal
30855,944,206,2024-12-16T15:24:36.615Z,shipped,195.14,0,debit_card
30856,5522,207,2024-11-08T02:59:10.153Z,delivered,1081.99,0,apple_pay
30857,3675,1,2023-08-17T00:41:26.618Z,processing,1364.13,0,paypal
30858,9391,208,2024-05-30T00:38:04.336Z,processing,982.24,0,apple_pay
30859,3781,540,2024-11-07T23:28:24.558Z,delivered,194.69,0,google_pay
30860,6838,425,2023-08-05T15:16:38.115Z,delivered,766.66,0,google_pay
30861,9145,456,2024-03-02T17:56:14.588Z,processing,510.58,0,paypal
30862,8651,851,2024-09-15T02:50:15.994Z,delivered,956.95,0,debit_card
30863,305,996,2024-12-18T02:17:17.704Z,delivered,22.25,0,paypal
30864,7376,763,2024-04-18T17:03:46.181Z,delivered,295.78,0,credit_card
30865,333,260,2024-05-15T13:00:13.174Z,returned,311.34,0,google_pay
30866,9308,353,2024-11-17T16:33:48.837Z,delivered,2345.98,0,credit_card
30867,7284,460,2024-11-23T04:54:27.662Z,delivered,855.72,0,credit_card
30868,7292,721,2024-08-22T01:03:02.924Z,delivered,608.74,0,paypal
30869,9470,168,2023-10-22T17:34:58.184Z,delivered,616.37,0,credit_card
30870,4253,666,2024-12-20T00:13:50.256Z,delivered,861.45,0,credit_card
30871,5303,397,2024-05-22T11:13:34.873Z,delivered,1317.92,0,google_pay
30872,9203,48,2024-06-03T14:29:41.216Z,shipped,617.46,0,credit_card
30873,3430,713,2023-11-29T19:54:29.114Z,returned,1416.5,0,credit_card
30874,8795,235,2024-02-17T08:08:50.082Z,delivered,217.06,0,google_pay
30875,8500,326,2024-05-09T01:20:18.877Z,delivered,53.54,0,credit_card
30876,926,717,2022-06-28T08:06:03.072Z,shipped,848.23,0,paypal
30877,7768,603,2024-10-20T08:49:38.002Z,delivered,1050.52,0,paypal
30878,8285,840,2022-04-10T04:51:25.045Z,delivered,228.3,0,debit_card
30879,5710,252,2024-08-16T08:47:07.723Z,shipped,237.51,0,credit_card
30880,60,200,2024-01-13T11:36:31.222Z,delivered,969.9,0,credit_card
30881,1682,821,2023-07-23T02:38:17.306Z,delivered,585.88,0,credit_card
30882,5872,195,2024-12-27T06:06:24.393Z,cancelled,157.73,0,paypal
30883,9580,266,2024-12-17T00:55:25.633Z,shipped,526.1,0,paypal
30884,7186,716,2022-04-25T16:57:17.167Z,delivered,385.69,0,google_pay
30885,2336,475,2024-06-04T19:08:48.314Z,delivered,1882.11,0,google_pay
30886,2812,26,2024-08-17T02:09:42.884Z,delivered,1203.75,0,apple_pay
30887,8034,494,2024-10-26T17:24:52.844Z,delivered,1637.91,0,google_pay
30888,9920,335,2023-05-09T08:49:39.049Z,delivered,3231.98,0,debit_card
30889,5553,40,2022-02-17T21:17:53.213Z,delivered,1061.53,0,apple_pay
30890,9547,861,2023-08-18T09:33:56.914Z,delivered,745.36,0,paypal
30891,1561,990,2024-12-19T08:51:35.989Z,delivered,342.4,0,debit_card
30892,7934,823,2023-11-30T03:55:55.836Z,shipped,371.17,0,credit_card
30893,4455,223,2023-01-27T21:58:10.772Z,delivered,865.8,0,credit_card
30894,3448,526,2024-12-03T07:13:13.478Z,processing,471.11,0,credit_card
30895,345,190,2024-12-15T07:50:49.887Z,delivered,637.66,0,credit_card
30896,3277,902,2024-11-14T05:29:56.238Z,delivered,596.63,0,credit_card
30897,7320,319,2023-08-21T08:12:49.654Z,delivered,252.92,0,debit_card
30898,9527,382,2024-12-16T19:47:47.496Z,delivered,2504.06,0,google_pay
30899,9311,72,2024-09-27T01:17:35.041Z,delivered,275.16,0,google_pay
30900,4441,149,2024-07-27T15:30:55.074Z,delivered,1375.66,0,apple_pay
30901,7343,594,2024-06-23T10:13:15.371Z,returned,1141.48,0,paypal
30902,3441,674,2024-09-20T12:10:22.106Z,shipped,789.14,0,debit_card
30903,5221,195,2024-07-24T16:44:32.027Z,delivered,157.73,0,credit_card
30904,2135,112,2024-07-29T01:04:59.921Z,delivered,2971.56,0,apple_pay
30905,1154,924,2024-02-29T09:09:36.943Z,delivered,63.48,0,apple_pay
30906,9909,973,2023-09-23T09:08:02.408Z,delivered,101.91,0,debit_card
30907,3368,410,2023-01-07T18:12:37.576Z,delivered,142.2,0,credit_card
30908,9456,354,2023-12-11T15:33:04.064Z,delivered,1196.81,0,paypal
30909,2362,649,2023-08-09T01:10:47.433Z,processing,815.51,0,google_pay
30910,2440,582,2022-10-28T17:30:10.484Z,delivered,640.3,0,google_pay
30911,7741,126,2024-09-12T21:49:52.489Z,delivered,2250.73,0,debit_card
30912,3304,20,2024-04-01T22:41:49.584Z,cancelled,1285.15,0,credit_card
30913,8730,350,2023-11-15T09:25:42.188Z,processing,3036.1,0,credit_card
30914,2073,940,2024-06-30T06:56:44.697Z,delivered,181.34,0,credit_card
30915,180,686,2024-05-19T05:48:12.455Z,cancelled,441.43,0,google_pay
30916,5809,240,2024-05-08T22:21:07.572Z,processing,898.09,0,paypal
30917,5969,75,2024-02-17T13:38:27.756Z,delivered,1039.35,0,apple_pay
30918,1624,542,2024-10-07T06:56:40.069Z,cancelled,654.83,0,credit_card
30919,8204,573,2024-10-28T04:32:18.983Z,delivered,368.46,0,credit_card
30920,400,122,2024-08-10T07:26:04.901Z,shipped,1803.69,0,credit_card
30921,2753,312,2024-11-05T12:47:46.948Z,delivered,346.55,0,paypal
30922,4021,585,2022-12-08T23:28:16.923Z,delivered,374.32,0,paypal
30923,1129,884,2023-05-02T18:33:25.193Z,delivered,296.46,0,google_pay
30924,1001,368,2024-02-09T14:42:06.161Z,processing,2445.31,0,credit_card
30925,6122,923,2024-10-08T08:13:32.109Z,cancelled,663.42,13.95,debit_card
30926,7193,605,2022-12-16T17:59:59.611Z,delivered,908.37,0,apple_pay
30927,5987,756,2021-06-11T18:54:50.381Z,cancelled,370.74,0,debit_card
30928,2768,553,2024-12-23T05:28:28.092Z,delivered,522.34,0,paypal
30929,7148,75,2024-04-30T06:30:53.573Z,delivered,1039.35,0,credit_card
30930,2614,655,2024-03-14T06:10:49.109Z,shipped,323.33,0,credit_card
30931,6067,193,2024-03-22T06:58:22.961Z,cancelled,995.75,0,apple_pay
30932,2751,932,2024-10-22T08:25:43.427Z,delivered,346.02,0,google_pay
30933,1112,161,2024-07-20T03:24:15.205Z,processing,1566.05,0,google_pay
30934,1606,131,2024-07-23T19:04:52.699Z,shipped,2321.29,0,credit_card
30935,1881,62,2024-08-25T06:49:38.742Z,delivered,1386.34,0,google_pay
30936,2369,246,2024-10-27T09:08:15.569Z,returned,326.45,0,paypal
30937,1942,636,2024-06-15T01:29:06.186Z,delivered,451.75,0,debit_card
30938,508,257,2024-08-19T18:56:05.009Z,delivered,292.05,0,credit_card
30939,176,852,2024-07-28T18:36:27.587Z,cancelled,138.76,0,paypal
30940,6126,345,2022-04-30T05:14:04.459Z,cancelled,2540.41,0,credit_card
30941,9593,662,2023-10-29T21:00:05.411Z,shipped,968.18,0,credit_card
30942,8338,342,2024-12-07T11:13:13.079Z,cancelled,3257.46,0,paypal
30943,1623,157,2024-01-08T10:19:16.673Z,delivered,2023.16,0,apple_pay
30944,7036,635,2024-07-06T01:16:54.402Z,delivered,559.49,0,credit_card
30945,9221,490,2024-11-22T22:43:42.960Z,processing,651.77,0,credit_card
30946,4659,369,2024-10-25T02:58:08.296Z,processing,2956.3,0,debit_card
30947,4030,761,2024-10-05T19:30:31.461Z,delivered,84.67,0,paypal
30948,7512,273,2024-05-09T15:11:57.847Z,processing,239.42,0,apple_pay
30949,853,511,2024-08-21T12:35:38.561Z,delivered,3871.49,0,credit_card
30950,8390,166,2024-12-29T18:44:43.732Z,delivered,578.98,0,credit_card
30951,2184,606,2024-07-31T23:10:59.488Z,shipped,828.91,0,credit_card
30952,6873,763,2024-11-15T16:24:15.411Z,returned,295.78,0,apple_pay
30953,3166,11,2024-08-21T14:15:10.505Z,shipped,639.13,0,credit_card
30954,2103,399,2023-07-29T12:36:43.072Z,processing,1361.85,0,paypal
30955,8599,914,2024-12-04T14:08:36.711Z,delivered,290.09,0,credit_card
30956,2902,95,2024-07-20T09:58:51.262Z,delivered,2256.81,0,debit_card
30957,6227,761,2024-08-30T00:37:07.349Z,delivered,84.67,0,credit_card
30958,2384,906,2024-12-10T01:19:38.787Z,shipped,245.72,0,paypal
30959,9598,205,2024-07-24T00:13:33.296Z,returned,934.54,0,paypal
30960,4055,885,2022-02-04T06:03:15.740Z,delivered,201.49,0,credit_card
30961,9936,678,2024-11-04T21:18:38.791Z,delivered,1002.46,0,paypal
30962,4438,410,2023-07-21T11:15:07.348Z,processing,142.2,0,apple_pay
30963,7767,987,2024-03-31T06:13:58.899Z,delivered,85.34,0,credit_card
30964,2811,985,2024-09-23T06:41:20.367Z,processing,211.74,0,credit_card
30965,5653,14,2024-06-02T12:50:58.328Z,cancelled,1087.95,0,google_pay
30966,6978,512,2024-06-12T05:32:06.600Z,delivered,1377.36,0,debit_card
30967,7648,459,2023-11-03T01:27:18.487Z,shipped,322.15,0,debit_card
30968,5421,920,2024-12-11T20:20:34.461Z,delivered,225.5,0,credit_card
30969,1302,662,2024-04-01T15:58:04.413Z,delivered,968.18,0,google_pay
30970,6316,951,2024-08-15T13:39:42.408Z,returned,216.8,0,paypal
30971,5016,627,2023-09-14T07:45:29.281Z,delivered,208.26,0,paypal
30972,2908,122,2024-08-20T13:35:45.730Z,delivered,1803.69,0,credit_card
30973,2411,453,2024-10-05T17:27:51.303Z,shipped,530.84,0,credit_card
30974,6942,509,2021-09-30T05:32:37.529Z,delivered,687.78,0,paypal
30975,4904,892,2022-08-10T11:27:19.509Z,delivered,597.45,0,debit_card
30976,7531,333,2024-05-28T08:49:26.192Z,delivered,2666.59,0,credit_card
30977,7053,531,2024-08-28T06:49:44.355Z,delivered,428.36,0,paypal
30978,2198,645,2024-01-21T00:15:58.968Z,delivered,740,0,paypal
30979,6786,274,2024-12-04T02:10:05.135Z,delivered,355.28,0,paypal
30980,5908,729,2024-12-09T13:36:33.001Z,cancelled,1368.59,0,google_pay
30981,3073,214,2024-09-03T15:06:38.810Z,delivered,840.66,0,debit_card
30982,3249,841,2023-12-29T23:26:58.103Z,delivered,892.92,0,paypal
30983,2359,150,2024-08-17T11:29:19.136Z,delivered,1957.7,0,paypal
30984,5511,324,2024-10-03T04:06:59.125Z,delivered,252.67,0,credit_card
30985,5257,63,2024-09-01T10:44:30.163Z,delivered,558.21,0,paypal
30986,3278,936,2024-10-13T00:36:11.904Z,processing,194.46,0,debit_card
30987,5415,583,2024-10-22T16:27:47.957Z,delivered,378.26,0,paypal
30988,9474,916,2024-11-28T06:42:09.820Z,delivered,489.54,0,apple_pay
30989,243,213,2024-01-06T08:09:32.622Z,processing,563.24,0,debit_card
30990,4082,192,2024-10-22T17:00:32.995Z,cancelled,509.28,0,credit_card
30991,3324,61,2023-10-11T18:15:58.829Z,returned,711.37,0,paypal
30992,9566,395,2024-10-16T15:55:47.086Z,shipped,823.46,0,paypal
30993,463,440,2024-05-26T03:11:41.330Z,delivered,661.66,0,paypal
30994,5183,669,2024-03-04T04:59:04.060Z,shipped,1225.7,0,debit_card
30995,1212,743,2023-08-16T11:36:26.035Z,shipped,33.69,0,paypal
30996,8530,562,2024-11-29T09:51:27.602Z,shipped,526.38,0,credit_card
30997,3865,820,2024-12-29T20:35:58.390Z,returned,199.44,0,credit_card
30998,9691,549,2024-03-07T19:50:49.192Z,delivered,158.38,0,paypal
30999,9210,114,2021-12-23T20:53:21.685Z,delivered,817.16,0,google_pay
31000,1810,651,2022-05-18T03:49:24.033Z,delivered,193.5,0,apple_pay
31001,6625,306,2024-02-04T03:39:18.116Z,delivered,219.41,0,apple_pay
31002,7825,403,2024-12-23T00:40:42.327Z,delivered,646.04,0,google_pay
31003,9902,285,2024-09-15T20:00:53.671Z,delivered,522.28,0,apple_pay
31004,5067,691,2021-11-06T16:56:42.183Z,processing,1192.29,0,apple_pay
31005,7608,5,2023-06-11T09:17:44.651Z,delivered,1200.45,0,google_pay
31006,7126,57,2024-04-04T00:03:31.746Z,delivered,1357.57,0,debit_card
31007,5076,46,2024-12-30T09:15:08.952Z,delivered,418.47,0,debit_card
31008,9794,437,2023-12-18T08:12:09.100Z,processing,337.29,0,credit_card
31009,941,465,2021-05-09T09:07:14.347Z,delivered,3966.29,0,debit_card
31010,5267,619,2024-02-02T06:13:37.471Z,delivered,810.72,0,paypal
31011,1366,179,2024-03-19T17:35:12.682Z,returned,2548.2,0,paypal
31012,9266,82,2024-09-01T00:02:34.684Z,delivered,291.26,0,paypal
31013,8552,822,2024-06-21T09:06:12.010Z,delivered,524.8,0,paypal
31014,4101,436,2024-11-24T20:43:28.336Z,delivered,330.88,0,paypal
31015,5766,467,2024-12-27T09:26:09.023Z,delivered,1696.22,0,credit_card
31016,6007,161,2024-06-25T14:10:04.647Z,delivered,1566.05,0,credit_card
31017,5675,197,2024-08-11T03:09:40.875Z,delivered,321.77,0,paypal
31018,899,240,2023-05-14T19:15:06.534Z,delivered,898.09,0,apple_pay
31019,3854,293,2024-02-03T09:30:44.308Z,delivered,331.14,0,debit_card
31020,3961,69,2024-11-20T21:39:50.459Z,delivered,1393.49,0,credit_card
31021,3830,386,2023-05-18T09:23:36.371Z,delivered,971,0,credit_card
31022,6211,511,2023-11-04T07:02:12.424Z,delivered,3871.49,0,apple_pay
